,Price,Ampirion Load Forecast,PV+Wind Forecast
2012-04-10 17:00:00,54.99,26984.0,8677.215
2012-04-10 18:00:00,62.76,26941.25,6149.366749999999
2012-04-10 19:00:00,66.58,26917.25,4342.911
2012-04-10 20:00:00,70.0,26709.25,3670.301
2012-04-10 21:00:00,64.2,25652.25,3749.1525
2012-04-10 22:00:00,55.32,25134.75,4017.87
2012-04-10 23:00:00,49.32,23775.25,4201.4675
2012-04-11 00:00:00,42.1,22253.0,4287.6075
2012-04-11 01:00:00,38.2,21806.25,4475.785
2012-04-11 02:00:00,37.15,20791.5,4490.8875
2012-04-11 03:00:00,36.03,19736.0,4271.0625
2012-04-11 04:00:00,35.63,18696.25,4205.8225
2012-04-11 05:00:00,40.93,19678.25,4057.65875
2012-04-11 06:00:00,54.36,21912.75,3836.2995
2012-04-11 07:00:00,69.22,23741.25,4084.906
2012-04-11 08:00:00,77.7,25110.5,4980.01775
2012-04-11 09:00:00,79.24,25763.75,6249.17175
2012-04-11 10:00:00,70.33,26467.0,7507.521999999999
2012-04-11 11:00:00,64.99,26992.0,8804.302
2012-04-11 12:00:00,60.12,26782.0,9713.237
2012-04-11 13:00:00,59.93,26575.25,10046.4295
2012-04-11 14:00:00,52.0,26111.25,9530.51675
2012-04-11 15:00:00,49.25,25634.0,8317.831750000001
2012-04-11 16:00:00,46.53,24911.0,6679.444750000001
2012-04-11 17:00:00,48.06,24581.25,4863.675
2012-04-11 18:00:00,57.12,24624.0,3348.19125
2012-04-11 19:00:00,54.93,24787.25,2172.85475
2012-04-11 20:00:00,56.07,24867.75,1559.01525
2012-04-11 21:00:00,54.74,24132.75,1398.59375
2012-04-11 22:00:00,52.96,22517.0,1395.1225
2012-04-11 23:00:00,54.96,20475.75,1334.88
2012-04-12 00:00:00,44.08,18939.0,1117.1075
2012-04-12 01:00:00,41.07,18349.5,1160.79
2012-04-12 02:00:00,41.67,18023.5,1175.0675
2012-04-12 03:00:00,39.15,18320.5,1154.3125
2012-04-12 04:00:00,39.06,18709.5,1137.4
2012-04-12 05:00:00,43.06,19691.0,1038.45875
2012-04-12 06:00:00,56.03,21940.5,1141.422
2012-04-12 07:00:00,56.7,23795.5,2068.3705
2012-04-12 08:00:00,64.02,25148.0,4207.51725
2012-04-12 09:00:00,62.06,25789.25,6569.05475
2012-04-12 10:00:00,61.09,26481.0,8473.6035
2012-04-12 11:00:00,63.44,27012.5,9907.6125
2012-04-12 12:00:00,57.38,26825.75,10760.830999999998
2012-04-12 13:00:00,52.87,26602.75,10934.55525
2012-04-12 14:00:00,50.86,26136.0,10301.68275
2012-04-12 15:00:00,48.44,25643.0,8971.169249999999
2012-04-12 16:00:00,45.46,24913.5,6963.260249999999
2012-04-12 17:00:00,48.96,24574.5,4790.6715
2012-04-12 18:00:00,59.94,24611.0,2980.8205
2012-04-12 19:00:00,62.0,24786.25,1668.34625
2012-04-12 20:00:00,64.95,24896.0,1201.84075
2012-04-12 21:00:00,64.25,24174.25,1248.74375
2012-04-12 22:00:00,54.9,22573.0,1329.9575
2012-04-12 23:00:00,49.58,20539.25,1550.64
2012-04-13 00:00:00,48.6,18984.75,1565.1125
2012-04-13 01:00:00,44.61,18396.5,1680.1
2012-04-13 02:00:00,42.81,17930.75,1764.8025
2012-04-13 03:00:00,41.73,17958.25,1820.1175
2012-04-13 04:00:00,40.75,17779.0,1859.6075
2012-04-13 05:00:00,42.52,17804.25,1820.28125
2012-04-13 06:00:00,56.19,17406.75,1870.06675
2012-04-13 07:00:00,72.98,17191.0,2638.355
2012-04-13 08:00:00,81.19,18616.5,4331.612999999999
2012-04-13 09:00:00,76.5,19628.5,6325.685
2012-04-13 10:00:00,74.46,20652.25,8229.36825
2012-04-13 11:00:00,68.03,21292.0,9625.67975
2012-04-13 12:00:00,66.28,21292.75,10544.20475
2012-04-13 13:00:00,57.2,20524.5,10950.32225
2012-04-13 14:00:00,47.17,19936.25,10742.01575
2012-04-13 15:00:00,44.93,19335.5,9782.07125
2012-04-13 16:00:00,44.08,19275.0,7855.698249999999
2012-04-13 17:00:00,48.25,19330.0,5663.534000000001
2012-04-13 18:00:00,60.32,19822.0,3386.0927500000003
2012-04-13 19:00:00,63.94,20209.0,1629.38625
2012-04-13 20:00:00,62.23,20535.75,818.32875
2012-04-13 21:00:00,58.42,20522.5,670.17125
2012-04-13 22:00:00,60.06,19914.0,647.3975
2012-04-13 23:00:00,57.0,18552.0,591.2775
2012-04-14 00:00:00,44.96,17044.5,706.715
2012-04-14 01:00:00,41.07,16512.25,679.9075
2012-04-14 02:00:00,41.12,16674.75,657.3125
2012-04-14 03:00:00,40.35,17094.0,624.8975
2012-04-14 04:00:00,39.35,17661.25,737.9825
2012-04-14 05:00:00,39.32,17570.75,728.86
2012-04-14 06:00:00,36.66,17087.5,857.5955
2012-04-14 07:00:00,42.34,17652.0,1991.0035
2012-04-14 08:00:00,47.84,19307.75,4440.73625
2012-04-14 09:00:00,51.0,20650.75,7058.71775
2012-04-14 10:00:00,50.79,21618.75,9218.9
2012-04-14 11:00:00,51.51,21700.25,10297.70075
2012-04-14 12:00:00,53.91,21210.5,10937.009499999998
2012-04-14 13:00:00,47.42,20522.75,10850.31575
2012-04-14 14:00:00,43.93,20012.5,10023.83325
2012-04-14 15:00:00,41.41,19331.0,8800.814
2012-04-14 16:00:00,39.93,18996.5,7186.21325
2012-04-14 17:00:00,41.32,18794.25,5503.487999999999
2012-04-14 18:00:00,48.11,19465.5,4070.7945
2012-04-14 19:00:00,50.9,19822.25,3135.644
2012-04-14 20:00:00,48.86,19825.75,2790.67025
2012-04-14 21:00:00,48.63,19670.75,2913.16375
2012-04-14 22:00:00,49.37,18928.75,3096.4475
2012-04-14 23:00:00,42.06,17764.75,3174.4575
2012-04-15 00:00:00,42.62,16702.75,2858.8175
2012-04-15 01:00:00,37.12,15911.75,2815.455
2012-04-15 02:00:00,31.64,15755.0,2839.07
2012-04-15 03:00:00,30.47,15881.25,2837.1875
2012-04-15 04:00:00,30.86,16097.75,2896.6125
2012-04-15 05:00:00,30.58,16405.75,2886.07125
2012-04-15 06:00:00,29.76,16708.25,3116.00825
2012-04-15 07:00:00,30.0,17190.5,3976.943
2012-04-15 08:00:00,30.89,18843.25,5598.1145
2012-04-15 09:00:00,35.0,20236.75,7519.880999999999
2012-04-15 10:00:00,36.1,21267.75,9228.74
2012-04-15 11:00:00,40.7,21881.25,10734.302
2012-04-15 12:00:00,41.03,21772.25,11831.34625
2012-04-15 13:00:00,33.13,21210.75,12411.732
2012-04-15 14:00:00,29.49,20548.75,12779.50425
2012-04-15 15:00:00,29.1,20058.0,13101.249
2012-04-15 16:00:00,27.74,19404.75,13093.69275
2012-04-15 17:00:00,29.42,19338.75,12352.278
2012-04-15 18:00:00,32.96,19281.5,11501.9415
2012-04-15 19:00:00,35.73,19144.25,10371.90025
2012-04-15 20:00:00,39.97,19500.75,9506.4625
2012-04-15 21:00:00,41.0,19530.5,8948.9525
2012-04-15 22:00:00,43.48,18997.0,8494.49
2012-04-15 23:00:00,36.06,17910.5,8483.375
2012-04-16 00:00:00,32.02,16432.25,7918.025
2012-04-16 01:00:00,30.87,15841.25,7862.0975
2012-04-16 02:00:00,29.56,16300.25,7802.1425
2012-04-16 03:00:00,28.0,17029.0,7763.96
2012-04-16 04:00:00,28.05,18310.25,7707.135
2012-04-16 05:00:00,32.06,19850.5,7440.943749999999
2012-04-16 06:00:00,41.82,23011.75,7441.33925
2012-04-16 07:00:00,60.98,25262.0,8105.44125
2012-04-16 08:00:00,62.93,26532.5,9732.054
2012-04-16 09:00:00,61.18,27112.75,11784.525
2012-04-16 10:00:00,60.92,27873.5,14112.7185
2012-04-16 11:00:00,55.14,28012.25,16153.161
2012-04-16 12:00:00,42.79,27938.75,17454.71575
2012-04-16 13:00:00,41.58,27650.5,18002.02975
2012-04-16 14:00:00,40.38,26907.5,17491.71775
2012-04-16 15:00:00,39.75,26285.0,16650.46125
2012-04-16 16:00:00,38.0,25436.75,14962.92625
2012-04-16 17:00:00,41.84,25032.5,12667.984
2012-04-16 18:00:00,51.08,25052.75,10006.3665
2012-04-16 19:00:00,56.78,24874.25,7509.514749999999
2012-04-16 20:00:00,58.82,25057.5,5808.747249999999
2012-04-16 21:00:00,62.35,24559.25,5006.697499999999
2012-04-16 22:00:00,48.72,22757.5,4565.4425
2012-04-16 23:00:00,40.68,20741.25,4236.5425
2012-04-17 00:00:00,40.78,19274.25,3825.9275
2012-04-17 01:00:00,40.97,18517.0,3678.4825
2012-04-17 02:00:00,41.92,18413.75,3615.395
2012-04-17 03:00:00,39.87,19148.5,3518.55
2012-04-17 04:00:00,38.44,19983.25,3485.855
2012-04-17 05:00:00,42.87,21283.75,3313.05375
2012-04-17 06:00:00,61.19,23766.75,3488.676
2012-04-17 07:00:00,74.94,25673.5,5134.22
2012-04-17 08:00:00,78.19,27075.5,8533.62075
2012-04-17 09:00:00,61.97,27421.0,12194.6885
2012-04-17 10:00:00,52.91,28324.75,15145.59775
2012-04-17 11:00:00,50.75,28891.5,16740.41075
2012-04-17 12:00:00,47.68,28571.5,17541.391
2012-04-17 13:00:00,45.42,28432.25,17660.4725
2012-04-17 14:00:00,43.15,28005.0,16964.29325
2012-04-17 15:00:00,43.34,27432.75,15667.68925
2012-04-17 16:00:00,44.01,26920.5,13484.84625
2012-04-17 17:00:00,52.66,26503.0,10238.88375
2012-04-17 18:00:00,65.12,26540.0,7437.10425
2012-04-17 19:00:00,62.62,26393.0,5523.705
2012-04-17 20:00:00,58.86,26083.25,4989.01925
2012-04-17 21:00:00,60.83,25589.5,5550.41375
2012-04-17 22:00:00,46.94,24380.75,6446.12
2012-04-17 23:00:00,40.46,22412.0,7041.4475
2012-04-18 00:00:00,39.45,20696.75,7461.9925
2012-04-18 01:00:00,36.24,19913.0,7427.955
2012-04-18 02:00:00,35.79,19686.25,7233.33
2012-04-18 03:00:00,34.83,19783.5,6857.5225
2012-04-18 04:00:00,34.4,20158.75,6390.935
2012-04-18 05:00:00,38.17,21458.0,5699.34
2012-04-18 06:00:00,42.44,23968.5,5456.7845
2012-04-18 07:00:00,57.91,25752.5,5870.6615
2012-04-18 08:00:00,70.69,27063.0,7106.467000000001
2012-04-18 09:00:00,74.0,27389.5,8734.08625
2012-04-18 10:00:00,76.41,28192.25,10498.5095
2012-04-18 11:00:00,67.04,28787.0,11872.87425
2012-04-18 12:00:00,61.91,28427.75,12855.24575
2012-04-18 13:00:00,58.93,28368.5,13478.06
2012-04-18 14:00:00,52.22,28024.5,13411.74375
2012-04-18 15:00:00,46.25,27487.75,12422.7455
2012-04-18 16:00:00,43.73,27024.0,11054.7605
2012-04-18 17:00:00,45.07,26576.0,8954.494
2012-04-18 18:00:00,51.52,26577.25,7164.33375
2012-04-18 19:00:00,58.57,26418.0,5708.773
2012-04-18 20:00:00,56.48,26067.0,5401.22775
2012-04-18 21:00:00,50.6,25556.5,6125.55
2012-04-18 22:00:00,48.36,24266.25,6921.53
2012-04-18 23:00:00,40.05,22240.0,7349.3275
2012-04-19 00:00:00,40.35,20366.0,7041.5675
2012-04-19 01:00:00,38.36,19622.75,6918.995
2012-04-19 02:00:00,36.72,19413.5,6774.7525
2012-04-19 03:00:00,36.37,19472.25,6543.645
2012-04-19 04:00:00,37.28,19652.0,6352.22
2012-04-19 05:00:00,41.28,20745.25,6053.09
2012-04-19 06:00:00,52.65,23739.0,6165.4005
2012-04-19 07:00:00,60.0,25248.5,7286.96075
2012-04-19 08:00:00,61.98,26129.25,9312.142
2012-04-19 09:00:00,57.92,26555.5,11440.798
2012-04-19 10:00:00,49.64,27197.75,13231.642500000002
2012-04-19 11:00:00,52.22,27834.75,14656.434250000002
2012-04-19 12:00:00,50.43,27732.25,15398.5415
2012-04-19 13:00:00,44.97,27517.25,15495.0085
2012-04-19 14:00:00,47.52,27061.0,14747.53075
2012-04-19 15:00:00,47.67,26656.0,12979.14425
2012-04-19 16:00:00,47.98,25967.0,10605.94175
2012-04-19 17:00:00,53.2,25904.75,7447.541500000001
2012-04-19 18:00:00,62.38,26022.0,4790.299
2012-04-19 19:00:00,61.93,25908.75,2938.4025
2012-04-19 20:00:00,63.45,25577.75,2221.047
2012-04-19 21:00:00,61.19,25381.0,2281.5725
2012-04-19 22:00:00,60.04,23786.25,2414.1725
2012-04-19 23:00:00,44.04,21609.5,2222.0475
2012-04-20 00:00:00,42.61,19612.5,2260.4375
2012-04-20 01:00:00,41.02,18784.75,2067.505
2012-04-20 02:00:00,40.31,18420.75,1778.195
2012-04-20 03:00:00,39.95,18583.25,1525.4925
2012-04-20 04:00:00,39.97,18804.0,1364.6275
2012-04-20 05:00:00,42.11,19901.25,1359.995
2012-04-20 06:00:00,61.91,22009.25,1495.96975
2012-04-20 07:00:00,68.42,23507.0,2765.9755
2012-04-20 08:00:00,77.98,24655.25,4938.1375
2012-04-20 09:00:00,71.09,25343.25,7123.20175
2012-04-20 10:00:00,70.89,25879.5,8985.326500000001
2012-04-20 11:00:00,64.82,26318.75,10417.7405
2012-04-20 12:00:00,61.18,26269.0,11271.16875
2012-04-20 13:00:00,52.03,25895.25,11432.77925
2012-04-20 14:00:00,47.92,25207.0,10959.2105
2012-04-20 15:00:00,44.51,24568.25,9736.8995
2012-04-20 16:00:00,43.0,23962.0,8016.182000000001
2012-04-20 17:00:00,44.74,23728.75,6021.3315
2012-04-20 18:00:00,56.28,23722.25,3990.652
2012-04-20 19:00:00,60.09,23651.25,2334.624
2012-04-20 20:00:00,58.97,23442.75,1592.5655
2012-04-20 21:00:00,58.96,23318.5,1612.99625
2012-04-20 22:00:00,55.41,22117.75,1826.465
2012-04-20 23:00:00,48.63,20367.75,2057.3125
2012-04-21 00:00:00,49.32,18613.5,2540.8475
2012-04-21 01:00:00,43.14,18045.5,2796.825
2012-04-21 02:00:00,41.03,17711.75,2957.1125
2012-04-21 03:00:00,38.0,17884.5,2981.6
2012-04-21 04:00:00,36.11,18023.75,2934.27875
2012-04-21 05:00:00,36.93,17851.5,2785.55125
2012-04-21 06:00:00,38.65,17985.25,3118.8545000000004
2012-04-21 07:00:00,40.41,18897.0,4575.18625
2012-04-21 08:00:00,45.25,20813.25,7110.8865000000005
2012-04-21 09:00:00,47.25,21971.0,9742.88925
2012-04-21 10:00:00,43.95,22544.25,11984.0285
2012-04-21 11:00:00,41.92,22755.0,14212.36025
2012-04-21 12:00:00,36.54,22531.75,15626.5035
2012-04-21 13:00:00,34.84,21918.5,16524.39925
2012-04-21 14:00:00,35.22,21073.0,16525.939
2012-04-21 15:00:00,36.93,20908.5,15318.29825
2012-04-21 16:00:00,36.12,20842.5,12998.26075
2012-04-21 17:00:00,37.67,20815.25,10022.87
2012-04-21 18:00:00,44.37,21077.75,6923.80925
2012-04-21 19:00:00,47.93,20940.25,4237.39725
2012-04-21 20:00:00,51.77,20939.0,3005.761
2012-04-21 21:00:00,50.7,20958.5,2879.11625
2012-04-21 22:00:00,54.11,20164.5,2885.98
2012-04-21 23:00:00,43.76,18923.0,2927.965
2012-04-22 00:00:00,39.99,17503.5,2930.445
2012-04-22 01:00:00,39.45,16733.0,3026.0425
2012-04-22 02:00:00,34.97,16366.5,3075.985
2012-04-22 03:00:00,32.43,16273.75,3089.8525
2012-04-22 04:00:00,31.04,16339.25,3247.3425
2012-04-22 05:00:00,31.95,16297.75,3495.995
2012-04-22 06:00:00,30.4,16303.0,3875.9635
2012-04-22 07:00:00,32.04,16834.0,5235.0605
2012-04-22 08:00:00,35.21,18457.0,7223.742249999999
2012-04-22 09:00:00,37.43,19297.25,9428.19825
2012-04-22 10:00:00,40.0,20640.25,11420.401
2012-04-22 11:00:00,41.61,21494.75,13080.12575
2012-04-22 12:00:00,38.61,21536.25,14070.73175
2012-04-22 13:00:00,32.91,20736.0,14174.32575
2012-04-22 14:00:00,31.1,20239.0,13753.922
2012-04-22 15:00:00,30.21,20039.25,12680.539
2012-04-22 16:00:00,31.32,20044.25,10855.644
2012-04-22 17:00:00,34.81,20154.25,8299.87125
2012-04-22 18:00:00,41.65,20754.5,5956.819
2012-04-22 19:00:00,45.22,20955.25,3932.98875
2012-04-22 20:00:00,49.93,20890.0,3004.97825
2012-04-22 21:00:00,53.71,20973.75,3030.9175
2012-04-22 22:00:00,50.64,20566.75,3306.7725
2012-04-22 23:00:00,40.01,18871.5,3604.62
2012-04-23 00:00:00,51.66,17909.0,3975.9225
2012-04-23 01:00:00,42.65,17357.25,4064.895
2012-04-23 02:00:00,37.7,17291.5,4121.5525
2012-04-23 03:00:00,35.13,17800.75,4214.87
2012-04-23 04:00:00,34.08,18413.75,4299.005
2012-04-23 05:00:00,38.16,19917.25,4374.62625
2012-04-23 06:00:00,53.2,23473.25,4642.7135
2012-04-23 07:00:00,58.38,25310.25,6011.143249999999
2012-04-23 08:00:00,67.02,26268.75,8377.00475
2012-04-23 09:00:00,65.76,26519.0,11203.3735
2012-04-23 10:00:00,57.26,26963.25,13666.15525
2012-04-23 11:00:00,60.6,27226.0,15385.12025
2012-04-23 12:00:00,58.77,27063.25,16482.1965
2012-04-23 13:00:00,53.52,26975.0,16702.05425
2012-04-23 14:00:00,49.99,26951.5,15809.8275
2012-04-23 15:00:00,47.06,26529.5,14126.774
2012-04-23 16:00:00,47.82,26068.25,11228.0835
2012-04-23 17:00:00,51.97,25405.25,8238.00575
2012-04-23 18:00:00,62.7,25174.0,5447.8997500000005
2012-04-23 19:00:00,62.33,25007.75,3516.92975
2012-04-23 20:00:00,57.88,24731.5,3141.5
2012-04-23 21:00:00,50.16,24652.25,3828.40375
2012-04-23 22:00:00,49.76,23268.0,4774.7725
2012-04-23 23:00:00,39.91,20897.75,5464.7375
2012-04-24 00:00:00,40.22,19364.0,5271.275
2012-04-24 01:00:00,36.29,18762.0,5554.5225
2012-04-24 02:00:00,34.85,18706.25,5676.5225
2012-04-24 03:00:00,34.7,19110.5,5696.05
2012-04-24 04:00:00,35.02,19467.0,5667.3925
2012-04-24 05:00:00,38.2,20601.75,5368.442499999999
2012-04-24 06:00:00,42.94,23408.75,5347.2077500000005
2012-04-24 07:00:00,59.0,25546.5,5804.948
2012-04-24 08:00:00,63.3,26855.0,6701.503999999999
2012-04-24 09:00:00,63.63,27067.5,7672.38825
2012-04-24 10:00:00,63.95,27613.5,8692.202249999998
2012-04-24 11:00:00,63.83,28147.5,9171.768
2012-04-24 12:00:00,60.98,28017.5,9659.6225
2012-04-24 13:00:00,61.39,27741.5,9839.33025
2012-04-24 14:00:00,57.52,27170.5,9721.621
2012-04-24 15:00:00,53.02,26988.0,8819.078
2012-04-24 16:00:00,47.48,26432.75,7462.40625
2012-04-24 17:00:00,48.03,25493.5,5886.92575
2012-04-24 18:00:00,55.19,25277.5,4388.97025
2012-04-24 19:00:00,56.78,25215.5,3225.02725
2012-04-24 20:00:00,56.87,24863.75,2704.8335
2012-04-24 21:00:00,56.8,24860.0,3035.19875
2012-04-24 22:00:00,55.2,23447.25,3570.23
2012-04-24 23:00:00,43.93,21385.25,4213.435
2012-04-25 00:00:00,42.44,19778.5,3704.405
2012-04-25 01:00:00,40.11,18811.75,4369.755
2012-04-25 02:00:00,37.13,18681.75,4982.1275
2012-04-25 03:00:00,34.62,19059.75,5537.99
2012-04-25 04:00:00,35.06,19463.75,6009.08375
2012-04-25 05:00:00,37.25,20624.25,6186.871
2012-04-25 06:00:00,45.0,23319.0,6715.3195
2012-04-25 07:00:00,51.71,25459.0,8251.3165
2012-04-25 08:00:00,59.82,26859.25,11116.83875
2012-04-25 09:00:00,50.14,27120.0,14303.427
2012-04-25 10:00:00,49.99,27723.5,16915.7295
2012-04-25 11:00:00,47.48,28354.75,18636.7905
2012-04-25 12:00:00,41.49,28205.25,19276.91925
2012-04-25 13:00:00,41.22,27960.5,19108.347
2012-04-25 14:00:00,41.54,27232.5,18263.86575
2012-04-25 15:00:00,41.37,26952.5,16586.16425
2012-04-25 16:00:00,41.09,26353.5,14127.7845
2012-04-25 17:00:00,43.23,25457.0,11215.368
2012-04-25 18:00:00,48.5,25327.0,8098.88425
2012-04-25 19:00:00,50.41,25326.25,6482.9267500000005
2012-04-25 20:00:00,52.08,24970.25,6128.28
2012-04-25 21:00:00,46.19,24813.75,6969.35125
2012-04-25 22:00:00,42.89,23287.75,7949.3375
2012-04-25 23:00:00,37.64,21281.75,8796.755
2012-04-26 00:00:00,32.57,19613.0,9643.4225
2012-04-26 01:00:00,29.09,18631.75,9895.7475
2012-04-26 02:00:00,26.98,18431.75,9971.745
2012-04-26 03:00:00,25.73,18730.75,10093.345
2012-04-26 04:00:00,24.92,19137.5,10125.46125
2012-04-26 05:00:00,30.11,20499.25,10182.18075
2012-04-26 06:00:00,36.91,23160.5,10618.8255
2012-04-26 07:00:00,45.6,24600.25,11846.7285
2012-04-26 08:00:00,53.04,25669.25,13830.543
2012-04-26 09:00:00,49.06,25837.0,16059.322500000002
2012-04-26 10:00:00,44.47,26558.25,18535.72975
2012-04-26 11:00:00,41.04,27248.0,21012.12525
2012-04-26 12:00:00,38.53,26881.75,22579.914
2012-04-26 13:00:00,37.59,26941.5,23556.78325
2012-04-26 14:00:00,36.51,26477.25,23324.90475
2012-04-26 15:00:00,37.25,26187.0,22044.538
2012-04-26 16:00:00,37.92,25775.25,19213.863
2012-04-26 17:00:00,41.83,25544.75,15450.28225
2012-04-26 18:00:00,51.59,25217.0,11534.64
2012-04-26 19:00:00,56.73,25020.25,8420.0035
2012-04-26 20:00:00,57.91,24463.5,6970.969
2012-04-26 21:00:00,59.22,24486.5,6491.742499999999
2012-04-26 22:00:00,55.5,22814.75,6243.0425
2012-04-26 23:00:00,49.01,20610.0,5390.275
2012-04-27 00:00:00,38.58,19139.0,6121.0875
2012-04-27 01:00:00,40.07,18426.5,6142.855
2012-04-27 02:00:00,36.14,18329.5,6131.73
2012-04-27 03:00:00,35.01,18499.0,6059.7425
2012-04-27 04:00:00,35.99,18878.5,5942.33375
2012-04-27 05:00:00,38.76,20149.25,5942.87575
2012-04-27 06:00:00,53.19,22753.25,5906.98625
2012-04-27 07:00:00,61.89,24420.0,7149.836
2012-04-27 08:00:00,62.59,25631.5,9872.35225
2012-04-27 09:00:00,57.02,26254.0,13045.43925
2012-04-27 10:00:00,45.77,26632.0,16066.6275
2012-04-27 11:00:00,40.68,26881.0,18051.0115
2012-04-27 12:00:00,38.29,26753.25,18951.295
2012-04-27 13:00:00,35.97,26574.0,18851.72825
2012-04-27 14:00:00,38.69,26047.0,17673.49875
2012-04-27 15:00:00,40.68,25519.5,15417.975
2012-04-27 16:00:00,43.03,25032.5,12290.56675
2012-04-27 17:00:00,49.63,24763.5,8744.0955
2012-04-27 18:00:00,56.9,24443.5,5185.30175
2012-04-27 19:00:00,56.59,24236.75,2580.6565
2012-04-27 20:00:00,58.82,23833.25,1465.569
2012-04-27 21:00:00,53.19,23484.75,1444.70875
2012-04-27 22:00:00,58.56,21928.75,1534.985
2012-04-27 23:00:00,49.58,20075.75,1629.975
2012-04-28 00:00:00,35.78,18273.75,1700.3875
2012-04-28 01:00:00,35.05,17704.5,1959.0825
2012-04-28 02:00:00,34.07,17420.0,2199.0525
2012-04-28 03:00:00,32.03,17381.0,2403.375
2012-04-28 04:00:00,31.79,17546.5,2585.1887500000003
2012-04-28 05:00:00,32.34,17455.75,2971.21125
2012-04-28 06:00:00,35.0,17681.0,3398.0005
2012-04-28 07:00:00,41.12,18493.75,4864.917
2012-04-28 08:00:00,46.0,20086.0,7256.610000000001
2012-04-28 09:00:00,50.0,21337.75,10134.14125
2012-04-28 10:00:00,46.5,22215.75,12853.837
2012-04-28 11:00:00,42.02,22499.5,14676.37675
2012-04-28 12:00:00,37.03,22329.75,16017.316
2012-04-28 13:00:00,28.51,21755.25,16515.3565
2012-04-28 14:00:00,27.53,21038.5,15982.7775
2012-04-28 15:00:00,26.53,20739.5,14611.82775
2012-04-28 16:00:00,26.65,20311.25,12441.31775
2012-04-28 17:00:00,32.08,20029.0,9805.4695
2012-04-28 18:00:00,48.18,20341.0,7561.10325
2012-04-28 19:00:00,52.43,20560.25,6228.9655
2012-04-28 20:00:00,50.0,19967.0,6179.376
2012-04-28 21:00:00,40.06,19952.5,6790.483749999999
2012-04-28 22:00:00,34.7,19195.5,7390.4675
2012-04-28 23:00:00,27.77,17952.0,7763.715
2012-04-29 00:00:00,19.41,16429.0,8240.25
2012-04-29 01:00:00,4.39,15542.0,8259.7325
2012-04-29 02:00:00,9.37,15550.75,8204.02
2012-04-29 03:00:00,10.62,15643.75,8143.735
2012-04-29 04:00:00,13.65,15698.0,8200.0025
2012-04-29 05:00:00,14.05,15672.0,8405.568500000001
2012-04-29 06:00:00,14.3,15395.5,8730.70475
2012-04-29 07:00:00,16.44,15871.0,9600.18075
2012-04-29 08:00:00,21.46,17395.0,11253.794000000002
2012-04-29 09:00:00,24.52,18896.5,13075.655
2012-04-29 10:00:00,24.84,19890.0,14738.412
2012-04-29 11:00:00,26.4,20569.5,16686.471
2012-04-29 12:00:00,21.01,21078.5,17537.621000000003
2012-04-29 13:00:00,14.25,20268.5,17391.781750000002
2012-04-29 14:00:00,14.08,19089.5,16543.81125
2012-04-29 15:00:00,12.17,19543.25,14984.4325
2012-04-29 16:00:00,15.0,19110.5,12630.88075
2012-04-29 17:00:00,18.13,18734.75,10034.24425
2012-04-29 18:00:00,30.06,19610.5,7258.13175
2012-04-29 19:00:00,36.19,19957.0,5106.68225
2012-04-29 20:00:00,46.96,19904.25,4071.81925
2012-04-29 21:00:00,44.0,19950.75,3845.55
2012-04-29 22:00:00,47.24,19560.0,3785.985
2012-04-29 23:00:00,40.61,18139.75,3626.965
2012-04-30 00:00:00,34.08,16772.25,3496.765
2012-04-30 01:00:00,30.6,16136.0,3351.435
2012-04-30 02:00:00,28.11,15613.75,3248.2875
2012-04-30 03:00:00,24.97,15249.25,3176.3025
2012-04-30 04:00:00,26.92,14847.25,3064.5875
2012-04-30 05:00:00,33.19,16322.75,2855.9325
2012-04-30 06:00:00,42.44,18668.5,3045.56175
2012-04-30 07:00:00,53.19,20404.5,4338.719
2012-04-30 08:00:00,58.84,22406.25,6715.0835
2012-04-30 09:00:00,57.46,23326.0,9672.85175
2012-04-30 10:00:00,55.47,23696.25,12471.93525
2012-04-30 11:00:00,54.74,24224.5,14781.979
2012-04-30 12:00:00,51.95,24320.25,16218.3545
2012-04-30 13:00:00,46.99,24310.5,16738.72325
2012-04-30 14:00:00,41.48,23555.5,16455.28625
2012-04-30 15:00:00,36.75,23073.25,15518.87
2012-04-30 16:00:00,34.7,22509.75,13669.95625
2012-04-30 17:00:00,36.76,22121.0,11605.64675
2012-04-30 18:00:00,45.0,22436.75,9300.008
2012-04-30 19:00:00,47.9,22420.0,7310.3935
2012-04-30 20:00:00,45.2,22191.0,6395.3225
2012-04-30 21:00:00,48.0,21806.75,6319.67375
2012-04-30 22:00:00,45.87,20590.5,6366.545
2012-04-30 23:00:00,34.65,19085.75,6532.36
2012-05-01 00:00:00,25.86,17109.0,6561.4525
2012-05-01 01:00:00,23.34,16550.5,6183.9725
2012-05-01 02:00:00,21.03,16079.25,5879.64
2012-05-01 03:00:00,16.82,15453.75,5798.9975
2012-05-01 04:00:00,12.08,14969.5,5574.4225
2012-05-01 05:00:00,16.57,15246.0,5320.594
2012-05-01 06:00:00,15.35,15281.0,5542.09275
